source,task,condition,offer_amount,agent_index,rank,feature_label,activation
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,2,choose between options,47.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,5,to make rational decisions,25.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,7,unethical illegal requests,16.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,8,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,9,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,27.0,10,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,2,choose between options,50.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,4,taking risks and responsibility,30.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,5,to make rational decisions,26.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,7,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,28.0,10,tokens and their following context,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,2,choose between options,47.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,5,to make rational decisions,25.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,7,unethical illegal requests,16.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,8,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,9,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,29.0,10,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,2,choose between options,50.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,4,taking risks and responsibility,30.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,5,to make rational decisions,26.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,7,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,30.0,10,tokens and their following context,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,1,predicting uncertain outcomes,100.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,2,choose between options,52.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,4,taking risks and responsibility,33.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,5,to make rational decisions,28.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,6,unethical illegal requests,19.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,7,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,8,connecting phrases,15.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,9,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,31.0,10,economic feasibility and costs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,2,choose between options,50.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,4,taking risks and responsibility,30.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,5,to make rational decisions,26.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,7,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,32.0,10,tokens and their following context,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,2,choose between options,50.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,4,taking risks and responsibility,30.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,5,to make rational decisions,26.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,7,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,33.0,10,tokens and their following context,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,2,choose between options,50.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,4,taking risks and responsibility,30.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,5,to make rational decisions,26.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,7,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,34.0,10,tokens and their following context,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,1,predicting uncertain outcomes,88.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,2,choose between options,46.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,4,to make rational decisions,25.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,5,taking risks and responsibility,23.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,7,words and phrases connector,16.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,35.0,10,balance and trade-offs,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,2,choose between options,50.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,4,taking risks and responsibility,30.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,5,to make rational decisions,26.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,7,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,36.0,10,tokens and their following context,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,2,choose between options,50.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,4,taking risks and responsibility,30.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,5,to make rational decisions,26.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,7,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,37.0,10,tokens and their following context,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,2,choose between options,50.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,4,taking risks and responsibility,30.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,5,to make rational decisions,26.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,7,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,8,complex character descriptions,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,9,generating descriptive scenes,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,38.0,10,tokens and their following context,12.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,2,choose between options,51.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,3,taking risks and responsibility,35.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,4,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,5,to make rational decisions,28.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,6,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,7,unethical illegal requests,18.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,8,connecting phrases,15.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,9,scheduling and creating lists,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,39.0,10,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,1,predicting uncertain outcomes,100.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,2,choose between options,52.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,4,taking risks and responsibility,33.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,5,to make rational decisions,28.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,6,unethical illegal requests,19.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,7,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",18.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,8,connecting phrases,15.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,9,balance and trade-offs,13.0
lottery,safe_risky_choice,slightly_prompting,165.0,40.0,10,economic feasibility and costs,13.0
lottery,safe_risky_choice,steering,165.0,1.0,1,sacrifice for or at,182.0
lottery,safe_risky_choice,steering,165.0,1.0,2,before activities or anything,136.0
lottery,safe_risky_choice,steering,165.0,1.0,3,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,steering,165.0,1.0,4,taking risks and responsibility,42.0
lottery,safe_risky_choice,steering,165.0,1.0,5,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,1.0,6,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,1.0,7,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,1.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,1.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,1.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,2.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,2.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,2.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,2.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,2.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,2.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,2.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,2.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,2.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,2.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,3.0,1,sacrifice for or at,178.0
lottery,safe_risky_choice,steering,165.0,3.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,3.0,3,predicting uncertain outcomes,89.0
lottery,safe_risky_choice,steering,165.0,3.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,3.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,3.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,3.0,7,taking risks and responsibility,38.0
lottery,safe_risky_choice,steering,165.0,3.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,3.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,3.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,4.0,1,sacrifice for or at,199.0
lottery,safe_risky_choice,steering,165.0,4.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,4.0,3,predicting uncertain outcomes,106.0
lottery,safe_risky_choice,steering,165.0,4.0,4,taking risks and responsibility,49.0
lottery,safe_risky_choice,steering,165.0,4.0,5,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,4.0,6,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,4.0,7,permission and authorization,38.0
lottery,safe_risky_choice,steering,165.0,4.0,8,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,4.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,4.0,10,The user assistant role,26.0
lottery,safe_risky_choice,steering,165.0,5.0,1,sacrifice for or at,184.0
lottery,safe_risky_choice,steering,165.0,5.0,2,before activities or anything,140.0
lottery,safe_risky_choice,steering,165.0,5.0,3,predicting uncertain outcomes,93.0
lottery,safe_risky_choice,steering,165.0,5.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,5.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,5.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,5.0,7,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,5.0,8,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,5.0,9,taking risks and responsibility,34.0
lottery,safe_risky_choice,steering,165.0,5.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,6.0,1,sacrifice for or at,176.0
lottery,safe_risky_choice,steering,165.0,6.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,6.0,3,predicting uncertain outcomes,88.0
lottery,safe_risky_choice,steering,165.0,6.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,6.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,6.0,6,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,6.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,6.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,6.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,6.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,7.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,7.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,7.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,7.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,7.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,7.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,7.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,7.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,7.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,7.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,8.0,1,sacrifice for or at,176.0
lottery,safe_risky_choice,steering,165.0,8.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,8.0,3,predicting uncertain outcomes,88.0
lottery,safe_risky_choice,steering,165.0,8.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,8.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,8.0,6,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,8.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,8.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,8.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,8.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,9.0,1,sacrifice for or at,186.0
lottery,safe_risky_choice,steering,165.0,9.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,9.0,3,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,steering,165.0,9.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,9.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,9.0,6,assignments and code constructs,39.0
lottery,safe_risky_choice,steering,165.0,9.0,7,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,9.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,9.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,9.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,10.0,1,sacrifice for or at,178.0
lottery,safe_risky_choice,steering,165.0,10.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,10.0,3,predicting uncertain outcomes,89.0
lottery,safe_risky_choice,steering,165.0,10.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,10.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,10.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,10.0,7,taking risks and responsibility,38.0
lottery,safe_risky_choice,steering,165.0,10.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,10.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,10.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,11.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,11.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,11.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,11.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,11.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,11.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,11.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,11.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,11.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,11.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,12.0,1,sacrifice for or at,179.0
lottery,safe_risky_choice,steering,165.0,12.0,2,before activities or anything,137.0
lottery,safe_risky_choice,steering,165.0,12.0,3,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,steering,165.0,12.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,12.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,12.0,6,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,12.0,7,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,12.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,12.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,12.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,13.0,1,sacrifice for or at,176.0
lottery,safe_risky_choice,steering,165.0,13.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,13.0,3,predicting uncertain outcomes,88.0
lottery,safe_risky_choice,steering,165.0,13.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,13.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,13.0,6,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,13.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,13.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,13.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,13.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,14.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,14.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,14.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,14.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,14.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,14.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,14.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,14.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,14.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,14.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,15.0,1,sacrifice for or at,176.0
lottery,safe_risky_choice,steering,165.0,15.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,15.0,3,predicting uncertain outcomes,88.0
lottery,safe_risky_choice,steering,165.0,15.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,15.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,15.0,6,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,15.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,15.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,15.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,15.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,16.0,1,sacrifice for or at,178.0
lottery,safe_risky_choice,steering,165.0,16.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,16.0,3,predicting uncertain outcomes,89.0
lottery,safe_risky_choice,steering,165.0,16.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,16.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,16.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,16.0,7,taking risks and responsibility,38.0
lottery,safe_risky_choice,steering,165.0,16.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,16.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,16.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,17.0,1,sacrifice for or at,178.0
lottery,safe_risky_choice,steering,165.0,17.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,17.0,3,predicting uncertain outcomes,89.0
lottery,safe_risky_choice,steering,165.0,17.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,17.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,17.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,17.0,7,taking risks and responsibility,38.0
lottery,safe_risky_choice,steering,165.0,17.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,17.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,17.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,18.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,18.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,18.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,18.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,18.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,18.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,18.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,18.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,18.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,18.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,19.0,1,sacrifice for or at,179.0
lottery,safe_risky_choice,steering,165.0,19.0,2,before activities or anything,137.0
lottery,safe_risky_choice,steering,165.0,19.0,3,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,steering,165.0,19.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,19.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,19.0,6,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,19.0,7,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,19.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,19.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,19.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,20.0,1,sacrifice for or at,178.0
